,date,count,period,hour,minute,day,month,year,weekday,d0,d1,d2,d3,d4
5189,2021-10-25 01:15:00,407370,2021-10-25 01:15:00,1,15,25,10,2021,0,301035,290302,289960,287281,310036
5190,2021-10-25 01:30:00,409208,2021-10-25 01:30:00,1,30,25,10,2021,0,407370,301035,290302,289960,287281
5191,2021-10-25 01:45:00,415662,2021-10-25 01:45:00,1,45,25,10,2021,0,409208,407370,301035,290302,289960
5192,2021-10-25 02:00:00,451533,2021-10-25 02:00:00,2,0,25,10,2021,0,415662,409208,407370,301035,290302
5193,2021-10-25 02:15:00,427727,2021-10-25 02:15:00,2,15,25,10,2021,0,451533,415662,409208,407370,301035
5194,2021-10-25 02:30:00,428073,2021-10-25 02:30:00,2,30,25,10,2021,0,427727,451533,415662,409208,407370
5195,2021-10-25 02:45:00,436206,2021-10-25 02:45:00,2,45,25,10,2021,0,428073,427727,451533,415662,409208
5196,2021-10-25 03:00:00,435773,2021-10-25 03:00:00,3,0,25,10,2021,0,436206,428073,427727,451533,415662
5197,2021-10-25 03:15:00,438215,2021-10-25 03:15:00,3,15,25,10,2021,0,435773,436206,428073,427727,451533
5198,2021-10-25 03:30:00,427647,2021-10-25 03:30:00,3,30,25,10,2021,0,438215,435773,436206,428073,427727
5199,2021-10-25 03:45:00,359002,2021-10-25 03:45:00,3,45,25,10,2021,0,427647,438215,435773,436206,428073
5200,2021-10-25 04:00:00,355766,2021-10-25 04:00:00,4,0,25,10,2021,0,359002,427647,438215,435773,436206
5201,2021-10-25 04:15:00,334322,2021-10-25 04:15:00,4,15,25,10,2021,0,355766,359002,427647,438215,435773
5202,2021-10-25 04:30:00,330343,2021-10-25 04:30:00,4,30,25,10,2021,0,334322,355766,359002,427647,438215
5203,2021-10-25 04:45:00,330759,2021-10-25 04:45:00,4,45,25,10,2021,0,330343,334322,355766,359002,427647
5204,2021-10-25 05:00:00,308183,2021-10-25 05:00:00,5,0,25,10,2021,0,330759,330343,334322,355766,359002
5205,2021-10-25 05:15:00,169405,2021-10-25 05:15:00,5,15,25,10,2021,0,308183,330759,330343,334322,355766
5206,2021-10-25 05:30:00,122779,2021-10-25 05:30:00,5,30,25,10,2021,0,169405,308183,330759,330343,334322
5207,2021-10-25 05:45:00,120982,2021-10-25 05:45:00,5,45,25,10,2021,0,122779,169405,308183,330759,330343
5208,2021-10-25 06:00:00,96375,2021-10-25 06:00:00,6,0,25,10,2021,0,120982,122779,169405,308183,330759
5209,2021-10-25 06:15:00,103546,2021-10-25 06:15:00,6,15,25,10,2021,0,96375,120982,122779,169405,308183
5210,2021-10-25 06:30:00,126120,2021-10-25 06:30:00,6,30,25,10,2021,0,103546,96375,120982,122779,169405
5211,2021-10-25 06:45:00,191969,2021-10-25 06:45:00,6,45,25,10,2021,0,126120,103546,96375,120982,122779
5212,2021-10-25 07:00:00,189243,2021-10-25 07:00:00,7,0,25,10,2021,0,191969,126120,103546,96375,120982
5213,2021-10-25 07:15:00,189236,2021-10-25 07:15:00,7,15,25,10,2021,0,189243,191969,126120,103546,96375
5214,2021-10-25 07:30:00,215216,2021-10-25 07:30:00,7,30,25,10,2021,0,189236,189243,191969,126120,103546
5215,2021-10-25 07:45:00,215023,2021-10-25 07:45:00,7,45,25,10,2021,0,215216,189236,189243,191969,126120
5216,2021-10-25 08:00:00,251732,2021-10-25 08:00:00,8,0,25,10,2021,0,215023,215216,189236,189243,191969
5217,2021-10-25 08:15:00,228830,2021-10-25 08:15:00,8,15,25,10,2021,0,251732,215023,215216,189236,189243
5218,2021-10-25 08:30:00,221954,2021-10-25 08:30:00,8,30,25,10,2021,0,228830,251732,215023,215216,189236
5219,2021-10-25 08:45:00,262376,2021-10-25 08:45:00,8,45,25,10,2021,0,221954,228830,251732,215023,215216
5220,2021-10-25 09:00:00,321128,2021-10-25 09:00:00,9,0,25,10,2021,0,262376,221954,228830,251732,215023
5221,2021-10-25 09:15:00,328344,2021-10-25 09:15:00,9,15,25,10,2021,0,321128,262376,221954,228830,251732
5222,2021-10-25 09:30:00,418241,2021-10-25 09:30:00,9,30,25,10,2021,0,328344,321128,262376,221954,228830
5223,2021-10-25 09:45:00,439944,2021-10-25 09:45:00,9,45,25,10,2021,0,418241,328344,321128,262376,221954
5224,2021-10-25 10:00:00,440433,2021-10-25 10:00:00,10,0,25,10,2021,0,439944,418241,328344,321128,262376
5225,2021-10-25 10:15:00,452360,2021-10-25 10:15:00,10,15,25,10,2021,0,440433,439944,418241,328344,321128
5226,2021-10-25 10:30:00,419229,2021-10-25 10:30:00,10,30,25,10,2021,0,452360,440433,439944,418241,328344
5227,2021-10-25 10:45:00,409524,2021-10-25 10:45:00,10,45,25,10,2021,0,419229,452360,440433,439944,418241
5228,2021-10-25 11:00:00,369184,2021-10-25 11:00:00,11,0,25,10,2021,0,409524,419229,452360,440433,439944
5229,2021-10-25 11:15:00,419500,2021-10-25 11:15:00,11,15,25,10,2021,0,369184,409524,419229,452360,440433
5230,2021-10-25 11:30:00,424976,2021-10-25 11:30:00,11,30,25,10,2021,0,419500,369184,409524,419229,452360
5231,2021-10-25 11:45:00,433210,2021-10-25 11:45:00,11,45,25,10,2021,0,424976,419500,369184,409524,419229
5232,2021-10-25 12:00:00,435702,2021-10-25 12:00:00,12,0,25,10,2021,0,433210,424976,419500,369184,409524
5233,2021-10-25 12:15:00,447906,2021-10-25 12:15:00,12,15,25,10,2021,0,435702,433210,424976,419500,369184
5234,2021-10-25 12:30:00,467061,2021-10-25 12:30:00,12,30,25,10,2021,0,447906,435702,433210,424976,419500
5235,2021-10-25 12:45:00,480113,2021-10-25 12:45:00,12,45,25,10,2021,0,467061,447906,435702,433210,424976
5236,2021-10-25 13:00:00,491925,2021-10-25 13:00:00,13,0,25,10,2021,0,480113,467061,447906,435702,433210
5237,2021-10-25 13:15:00,500407,2021-10-25 13:15:00,13,15,25,10,2021,0,491925,480113,467061,447906,435702
5238,2021-10-25 13:30:00,533833,2021-10-25 13:30:00,13,30,25,10,2021,0,500407,491925,480113,467061,447906
5239,2021-10-25 13:45:00,546584,2021-10-25 13:45:00,13,45,25,10,2021,0,533833,500407,491925,480113,467061
5240,2021-10-25 14:00:00,535906,2021-10-25 14:00:00,14,0,25,10,2021,0,546584,533833,500407,491925,480113
5241,2021-10-25 14:15:00,528675,2021-10-25 14:15:00,14,15,25,10,2021,0,535906,546584,533833,500407,491925
5242,2021-10-25 14:30:00,528309,2021-10-25 14:30:00,14,30,25,10,2021,0,528675,535906,546584,533833,500407
5243,2021-10-25 14:45:00,566652,2021-10-25 14:45:00,14,45,25,10,2021,0,528309,528675,535906,546584,533833
5244,2021-10-25 15:00:00,550403,2021-10-25 15:00:00,15,0,25,10,2021,0,566652,528309,528675,535906,546584
5245,2021-10-25 15:15:00,585269,2021-10-25 15:15:00,15,15,25,10,2021,0,550403,566652,528309,528675,535906
5246,2021-10-25 15:30:00,578567,2021-10-25 15:30:00,15,30,25,10,2021,0,585269,550403,566652,528309,528675
5247,2021-10-25 15:45:00,528766,2021-10-25 15:45:00,15,45,25,10,2021,0,578567,585269,550403,566652,528309
5248,2021-10-25 16:00:00,503067,2021-10-25 16:00:00,16,0,25,10,2021,0,528766,578567,585269,550403,566652
5249,2021-10-25 16:15:00,502515,2021-10-25 16:15:00,16,15,25,10,2021,0,503067,528766,578567,585269,550403
5250,2021-10-25 16:30:00,498199,2021-10-25 16:30:00,16,30,25,10,2021,0,502515,503067,528766,578567,585269
5251,2021-10-25 16:45:00,497391,2021-10-25 16:45:00,16,45,25,10,2021,0,498199,502515,503067,528766,578567
5252,2021-10-25 17:00:00,564176,2021-10-25 17:00:00,17,0,25,10,2021,0,497391,498199,502515,503067,528766
5253,2021-10-25 17:15:00,550790,2021-10-25 17:15:00,17,15,25,10,2021,0,564176,497391,498199,502515,503067
5254,2021-10-25 17:30:00,547528,2021-10-25 17:30:00,17,30,25,10,2021,0,550790,564176,497391,498199,502515
5255,2021-10-25 17:45:00,547940,2021-10-25 17:45:00,17,45,25,10,2021,0,547528,550790,564176,497391,498199
5256,2021-10-25 18:00:00,565435,2021-10-25 18:00:00,18,0,25,10,2021,0,547940,547528,550790,564176,497391
5257,2021-10-25 18:15:00,551637,2021-10-25 18:15:00,18,15,25,10,2021,0,565435,547940,547528,550790,564176
5258,2021-10-25 18:30:00,416171,2021-10-25 18:30:00,18,30,25,10,2021,0,551637,565435,547940,547528,550790
5259,2021-10-25 18:45:00,418785,2021-10-25 18:45:00,18,45,25,10,2021,0,416171,551637,565435,547940,547528
5260,2021-10-25 19:00:00,422717,2021-10-25 19:00:00,19,0,25,10,2021,0,418785,416171,551637,565435,547940
5261,2021-10-25 19:15:00,381891,2021-10-25 19:15:00,19,15,25,10,2021,0,422717,418785,416171,551637,565435
5262,2021-10-25 19:30:00,407881,2021-10-25 19:30:00,19,30,25,10,2021,0,381891,422717,418785,416171,551637
5263,2021-10-25 19:45:00,400572,2021-10-25 19:45:00,19,45,25,10,2021,0,407881,381891,422717,418785,416171
5264,2021-10-25 20:00:00,411216,2021-10-25 20:00:00,20,0,25,10,2021,0,400572,407881,381891,422717,418785
5265,2021-10-25 20:15:00,432946,2021-10-25 20:15:00,20,15,25,10,2021,0,411216,400572,407881,381891,422717
5266,2021-10-25 20:30:00,380584,2021-10-25 20:30:00,20,30,25,10,2021,0,432946,411216,400572,407881,381891
5267,2021-10-25 20:45:00,398995,2021-10-25 20:45:00,20,45,25,10,2021,0,380584,432946,411216,400572,407881
5268,2021-10-25 21:00:00,405746,2021-10-25 21:00:00,21,0,25,10,2021,0,398995,380584,432946,411216,400572
5269,2021-10-25 21:15:00,441307,2021-10-25 21:15:00,21,15,25,10,2021,0,405746,398995,380584,432946,411216
5270,2021-10-25 21:30:00,362712,2021-10-25 21:30:00,21,30,25,10,2021,0,441307,405746,398995,380584,432946
5271,2021-10-25 21:45:00,361745,2021-10-25 21:45:00,21,45,25,10,2021,0,362712,441307,405746,398995,380584
5272,2021-10-25 22:00:00,377210,2021-10-25 22:00:00,22,0,25,10,2021,0,361745,362712,441307,405746,398995
5273,2021-10-25 22:15:00,371458,2021-10-25 22:15:00,22,15,25,10,2021,0,377210,361745,362712,441307,405746
5274,2021-10-25 22:30:00,354514,2021-10-25 22:30:00,22,30,25,10,2021,0,371458,377210,361745,362712,441307
5275,2021-10-25 22:45:00,386881,2021-10-25 22:45:00,22,45,25,10,2021,0,354514,371458,377210,361745,362712
5276,2021-10-25 23:00:00,341339,2021-10-25 23:00:00,23,0,25,10,2021,0,386881,354514,371458,377210,361745
5277,2021-10-25 23:15:00,324897,2021-10-25 23:15:00,23,15,25,10,2021,0,341339,386881,354514,371458,377210
5278,2021-10-25 23:30:00,325928,2021-10-25 23:30:00,23,30,25,10,2021,0,324897,341339,386881,354514,371458
5279,2021-10-25 23:45:00,293143,2021-10-25 23:45:00,23,45,25,10,2021,0,325928,324897,341339,386881,354514
5280,2021-10-26 00:00:00,290388,2021-10-26 00:00:00,0,0,26,10,2021,1,293143,325928,324897,341339,386881
5281,2021-10-26 00:15:00,331690,2021-10-26 00:15:00,0,15,26,10,2021,1,290388,293143,325928,324897,341339
5282,2021-10-26 00:30:00,304325,2021-10-26 00:30:00,0,30,26,10,2021,1,331690,290388,293143,325928,324897
5283,2021-10-26 00:45:00,309407,2021-10-26 00:45:00,0,45,26,10,2021,1,304325,331690,290388,293143,325928
5284,2021-10-26 01:00:00,295721,2021-10-26 01:00:00,1,0,26,10,2021,1,309407,304325,331690,290388,293143
5285,2021-10-26 01:15:00,414188,2021-10-26 01:15:00,1,15,26,10,2021,1,295721,309407,304325,331690,290388
5286,2021-10-26 01:30:00,536465,2021-10-26 01:30:00,1,30,26,10,2021,1,414188,295721,309407,304325,331690
5287,2021-10-26 01:45:00,546625,2021-10-26 01:45:00,1,45,26,10,2021,1,536465,414188,295721,309407,304325
5288,2021-10-26 02:00:00,540207,2021-10-26 02:00:00,2,0,26,10,2021,1,546625,536465,414188,295721,309407
5289,2021-10-26 02:15:00,531432,2021-10-26 02:15:00,2,15,26,10,2021,1,540207,546625,536465,414188,295721
5290,2021-10-26 02:30:00,590331,2021-10-26 02:30:00,2,30,26,10,2021,1,531432,540207,546625,536465,414188
5291,2021-10-26 02:45:00,578033,2021-10-26 02:45:00,2,45,26,10,2021,1,590331,531432,540207,546625,536465
5292,2021-10-26 03:00:00,578829,2021-10-26 03:00:00,3,0,26,10,2021,1,578033,590331,531432,540207,546625
5293,2021-10-26 03:15:00,578183,2021-10-26 03:15:00,3,15,26,10,2021,1,578829,578033,590331,531432,540207
5294,2021-10-26 03:30:00,680324,2021-10-26 03:30:00,3,30,26,10,2021,1,578183,578829,578033,590331,531432
5295,2021-10-26 03:45:00,695217,2021-10-26 03:45:00,3,45,26,10,2021,1,680324,578183,578829,578033,590331
5296,2021-10-26 04:00:00,685109,2021-10-26 04:00:00,4,0,26,10,2021,1,695217,680324,578183,578829,578033
5297,2021-10-26 04:15:00,766999,2021-10-26 04:15:00,4,15,26,10,2021,1,685109,695217,680324,578183,578829
5298,2021-10-26 04:30:00,734056,2021-10-26 04:30:00,4,30,26,10,2021,1,766999,685109,695217,680324,578183
5299,2021-10-26 04:45:00,734116,2021-10-26 04:45:00,4,45,26,10,2021,1,734056,766999,685109,695217,680324
5300,2021-10-26 05:00:00,734222,2021-10-26 05:00:00,5,0,26,10,2021,1,734116,734056,766999,685109,695217
5301,2021-10-26 05:15:00,753643,2021-10-26 05:15:00,5,15,26,10,2021,1,734222,734116,734056,766999,685109
5302,2021-10-26 05:30:00,761096,2021-10-26 05:30:00,5,30,26,10,2021,1,753643,734222,734116,734056,766999
5303,2021-10-26 05:45:00,820287,2021-10-26 05:45:00,5,45,26,10,2021,1,761096,753643,734222,734116,734056
5304,2021-10-26 06:00:00,804611,2021-10-26 06:00:00,6,0,26,10,2021,1,820287,761096,753643,734222,734116
5305,2021-10-26 06:15:00,795167,2021-10-26 06:15:00,6,15,26,10,2021,1,804611,820287,761096,753643,734222
5306,2021-10-26 06:30:00,797360,2021-10-26 06:30:00,6,30,26,10,2021,1,795167,804611,820287,761096,753643
5307,2021-10-26 06:45:00,795711,2021-10-26 06:45:00,6,45,26,10,2021,1,797360,795167,804611,820287,761096
5308,2021-10-26 07:00:00,802945,2021-10-26 07:00:00,7,0,26,10,2021,1,795711,797360,795167,804611,820287
5309,2021-10-26 07:15:00,781448,2021-10-26 07:15:00,7,15,26,10,2021,1,802945,795711,797360,795167,804611
5310,2021-10-26 07:30:00,771764,2021-10-26 07:30:00,7,30,26,10,2021,1,781448,802945,795711,797360,795167
5311,2021-10-26 07:45:00,749349,2021-10-26 07:45:00,7,45,26,10,2021,1,771764,781448,802945,795711,797360
5312,2021-10-26 08:00:00,752759,2021-10-26 08:00:00,8,0,26,10,2021,1,749349,771764,781448,802945,795711
5313,2021-10-26 08:15:00,723231,2021-10-26 08:15:00,8,15,26,10,2021,1,752759,749349,771764,781448,802945
5314,2021-10-26 08:30:00,728319,2021-10-26 08:30:00,8,30,26,10,2021,1,723231,752759,749349,771764,781448
5315,2021-10-26 08:45:00,737198,2021-10-26 08:45:00,8,45,26,10,2021,1,728319,723231,752759,749349,771764
5316,2021-10-26 09:00:00,728522,2021-10-26 09:00:00,9,0,26,10,2021,1,737198,728319,723231,752759,749349
5317,2021-10-26 09:15:00,772653,2021-10-26 09:15:00,9,15,26,10,2021,1,728522,737198,728319,723231,752759
5318,2021-10-26 09:30:00,777141,2021-10-26 09:30:00,9,30,26,10,2021,1,772653,728522,737198,728319,723231
5319,2021-10-26 09:45:00,734536,2021-10-26 09:45:00,9,45,26,10,2021,1,777141,772653,728522,737198,728319
5320,2021-10-26 10:00:00,729508,2021-10-26 10:00:00,10,0,26,10,2021,1,734536,777141,772653,728522,737198
5321,2021-10-26 10:15:00,654843,2021-10-26 10:15:00,10,15,26,10,2021,1,729508,734536,777141,772653,728522
5322,2021-10-26 10:30:00,678094,2021-10-26 10:30:00,10,30,26,10,2021,1,654843,729508,734536,777141,772653
5323,2021-10-26 10:45:00,612061,2021-10-26 10:45:00,10,45,26,10,2021,1,678094,654843,729508,734536,777141
5324,2021-10-26 11:00:00,617123,2021-10-26 11:00:00,11,0,26,10,2021,1,612061,678094,654843,729508,734536
5325,2021-10-26 11:15:00,617885,2021-10-26 11:15:00,11,15,26,10,2021,1,617123,612061,678094,654843,729508
5326,2021-10-26 11:30:00,618172,2021-10-26 11:30:00,11,30,26,10,2021,1,617885,617123,612061,678094,654843
5327,2021-10-26 11:45:00,581396,2021-10-26 11:45:00,11,45,26,10,2021,1,618172,617885,617123,612061,678094
5328,2021-10-26 12:00:00,584704,2021-10-26 12:00:00,12,0,26,10,2021,1,581396,618172,617885,617123,612061
5329,2021-10-26 12:15:00,584141,2021-10-26 12:15:00,12,15,26,10,2021,1,584704,581396,618172,617885,617123
5330,2021-10-26 12:30:00,628157,2021-10-26 12:30:00,12,30,26,10,2021,1,584141,584704,581396,618172,617885
5331,2021-10-26 12:45:00,618297,2021-10-26 12:45:00,12,45,26,10,2021,1,628157,584141,584704,581396,618172
5332,2021-10-26 13:00:00,638121,2021-10-26 13:00:00,13,0,26,10,2021,1,618297,628157,584141,584704,581396
5333,2021-10-26 13:15:00,648132,2021-10-26 13:15:00,13,15,26,10,2021,1,638121,618297,628157,584141,584704
5334,2021-10-26 13:30:00,642386,2021-10-26 13:30:00,13,30,26,10,2021,1,648132,638121,618297,628157,584141
5335,2021-10-26 13:45:00,650453,2021-10-26 13:45:00,13,45,26,10,2021,1,642386,648132,638121,618297,628157
5336,2021-10-26 14:00:00,638176,2021-10-26 14:00:00,14,0,26,10,2021,1,650453,642386,648132,638121,618297
5337,2021-10-26 14:15:00,669596,2021-10-26 14:15:00,14,15,26,10,2021,1,638176,650453,642386,648132,638121
5338,2021-10-26 14:30:00,655397,2021-10-26 14:30:00,14,30,26,10,2021,1,669596,638176,650453,642386,648132
5339,2021-10-26 14:45:00,602339,2021-10-26 14:45:00,14,45,26,10,2021,1,655397,669596,638176,650453,642386
5340,2021-10-26 15:00:00,602039,2021-10-26 15:00:00,15,0,26,10,2021,1,602339,655397,669596,638176,650453
5341,2021-10-26 15:15:00,597240,2021-10-26 15:15:00,15,15,26,10,2021,1,602039,602339,655397,669596,638176
5342,2021-10-26 15:30:00,620299,2021-10-26 15:30:00,15,30,26,10,2021,1,597240,602039,602339,655397,669596
5343,2021-10-26 15:45:00,683550,2021-10-26 15:45:00,15,45,26,10,2021,1,620299,597240,602039,602339,655397
5344,2021-10-26 16:00:00,704091,2021-10-26 16:00:00,16,0,26,10,2021,1,683550,620299,597240,602039,602339
5345,2021-10-26 16:15:00,695943,2021-10-26 16:15:00,16,15,26,10,2021,1,704091,683550,620299,597240,602039
5346,2021-10-26 16:30:00,603070,2021-10-26 16:30:00,16,30,26,10,2021,1,695943,704091,683550,620299,597240
5347,2021-10-26 16:45:00,606401,2021-10-26 16:45:00,16,45,26,10,2021,1,603070,695943,704091,683550,620299
5348,2021-10-26 17:00:00,608297,2021-10-26 17:00:00,17,0,26,10,2021,1,606401,603070,695943,704091,683550
5349,2021-10-26 17:15:00,597493,2021-10-26 17:15:00,17,15,26,10,2021,1,608297,606401,603070,695943,704091
5350,2021-10-26 17:30:00,627450,2021-10-26 17:30:00,17,30,26,10,2021,1,597493,608297,606401,603070,695943
5351,2021-10-26 17:45:00,650582,2021-10-26 17:45:00,17,45,26,10,2021,1,627450,597493,608297,606401,603070
5352,2021-10-26 18:00:00,661757,2021-10-26 18:00:00,18,0,26,10,2021,1,650582,627450,597493,608297,606401
5353,2021-10-26 18:15:00,646460,2021-10-26 18:15:00,18,15,26,10,2021,1,661757,650582,627450,597493,608297
5354,2021-10-26 18:30:00,646840,2021-10-26 18:30:00,18,30,26,10,2021,1,646460,661757,650582,627450,597493
5355,2021-10-26 18:45:00,641404,2021-10-26 18:45:00,18,45,26,10,2021,1,646840,646460,661757,650582,627450
5356,2021-10-26 19:00:00,637093,2021-10-26 19:00:00,19,0,26,10,2021,1,641404,646840,646460,661757,650582
5357,2021-10-26 19:15:00,657904,2021-10-26 19:15:00,19,15,26,10,2021,1,637093,641404,646840,646460,661757
5358,2021-10-26 19:30:00,620571,2021-10-26 19:30:00,19,30,26,10,2021,1,657904,637093,641404,646840,646460
5359,2021-10-26 19:45:00,632573,2021-10-26 19:45:00,19,45,26,10,2021,1,620571,657904,637093,641404,646840
5360,2021-10-26 20:00:00,652313,2021-10-26 20:00:00,20,0,26,10,2021,1,632573,620571,657904,637093,641404
5361,2021-10-26 20:15:00,663518,2021-10-26 20:15:00,20,15,26,10,2021,1,652313,632573,620571,657904,637093
5362,2021-10-26 20:30:00,536706,2021-10-26 20:30:00,20,30,26,10,2021,1,663518,652313,632573,620571,657904
5363,2021-10-26 20:45:00,552200,2021-10-26 20:45:00,20,45,26,10,2021,1,536706,663518,652313,632573,620571
5364,2021-10-26 21:00:00,552060,2021-10-26 21:00:00,21,0,26,10,2021,1,552200,536706,663518,652313,632573
5365,2021-10-26 21:15:00,562687,2021-10-26 21:15:00,21,15,26,10,2021,1,552060,552200,536706,663518,652313
5366,2021-10-26 21:30:00,616661,2021-10-26 21:30:00,21,30,26,10,2021,1,562687,552060,552200,536706,663518
5367,2021-10-26 21:45:00,501711,2021-10-26 21:45:00,21,45,26,10,2021,1,616661,562687,552060,552200,536706
5368,2021-10-26 22:00:00,505885,2021-10-26 22:00:00,22,0,26,10,2021,1,501711,616661,562687,552060,552200
5369,2021-10-26 22:15:00,503911,2021-10-26 22:15:00,22,15,26,10,2021,1,505885,501711,616661,562687,552060
5370,2021-10-26 22:30:00,508376,2021-10-26 22:30:00,22,30,26,10,2021,1,503911,505885,501711,616661,562687
5371,2021-10-26 22:45:00,509402,2021-10-26 22:45:00,22,45,26,10,2021,1,508376,503911,505885,501711,616661
5372,2021-10-26 23:00:00,514568,2021-10-26 23:00:00,23,0,26,10,2021,1,509402,508376,503911,505885,501711
5373,2021-10-26 23:15:00,424381,2021-10-26 23:15:00,23,15,26,10,2021,1,514568,509402,508376,503911,505885
5374,2021-10-26 23:30:00,425377,2021-10-26 23:30:00,23,30,26,10,2021,1,424381,514568,509402,508376,503911
5375,2021-10-26 23:45:00,548547,2021-10-26 23:45:00,23,45,26,10,2021,1,425377,424381,514568,509402,508376
5376,2021-10-27 00:00:00,550294,2021-10-27 00:00:00,0,0,27,10,2021,2,548547,425377,424381,514568,509402
5377,2021-10-27 00:15:00,546952,2021-10-27 00:15:00,0,15,27,10,2021,2,550294,548547,425377,424381,514568
5378,2021-10-27 00:30:00,548646,2021-10-27 00:30:00,0,30,27,10,2021,2,546952,550294,548547,425377,424381
5379,2021-10-27 00:45:00,550029,2021-10-27 00:45:00,0,45,27,10,2021,2,548646,546952,550294,548547,425377
5380,2021-10-27 01:00:00,512517,2021-10-27 01:00:00,1,0,27,10,2021,2,550029,548646,546952,550294,548547
5381,2021-10-27 01:15:00,478932,2021-10-27 01:15:00,1,15,27,10,2021,2,512517,550029,548646,546952,550294
5382,2021-10-27 01:30:00,520273,2021-10-27 01:30:00,1,30,27,10,2021,2,478932,512517,550029,548646,546952
5383,2021-10-27 01:45:00,502154,2021-10-27 01:45:00,1,45,27,10,2021,2,520273,478932,512517,550029,548646
5384,2021-10-27 02:00:00,527011,2021-10-27 02:00:00,2,0,27,10,2021,2,502154,520273,478932,512517,550029
5385,2021-10-27 02:15:00,559213,2021-10-27 02:15:00,2,15,27,10,2021,2,527011,502154,520273,478932,512517
5386,2021-10-27 02:30:00,505425,2021-10-27 02:30:00,2,30,27,10,2021,2,559213,527011,502154,520273,478932
5387,2021-10-27 02:45:00,527718,2021-10-27 02:45:00,2,45,27,10,2021,2,505425,559213,527011,502154,520273
5388,2021-10-27 03:00:00,530189,2021-10-27 03:00:00,3,0,27,10,2021,2,527718,505425,559213,527011,502154
5389,2021-10-27 03:15:00,543989,2021-10-27 03:15:00,3,15,27,10,2021,2,530189,527718,505425,559213,527011
5390,2021-10-27 03:30:00,522733,2021-10-27 03:30:00,3,30,27,10,2021,2,543989,530189,527718,505425,559213
5391,2021-10-27 03:45:00,530199,2021-10-27 03:45:00,3,45,27,10,2021,2,522733,543989,530189,527718,505425
5392,2021-10-27 04:00:00,551899,2021-10-27 04:00:00,4,0,27,10,2021,2,530199,522733,543989,530189,527718
5393,2021-10-27 04:15:00,545494,2021-10-27 04:15:00,4,15,27,10,2021,2,551899,530199,522733,543989,530189
5394,2021-10-27 04:30:00,545142,2021-10-27 04:30:00,4,30,27,10,2021,2,545494,551899,530199,522733,543989
5395,2021-10-27 04:45:00,526812,2021-10-27 04:45:00,4,45,27,10,2021,2,545142,545494,551899,530199,522733
5396,2021-10-27 05:00:00,536076,2021-10-27 05:00:00,5,0,27,10,2021,2,526812,545142,545494,551899,530199
5397,2021-10-27 05:15:00,539141,2021-10-27 05:15:00,5,15,27,10,2021,2,536076,526812,545142,545494,551899
5398,2021-10-27 05:30:00,551882,2021-10-27 05:30:00,5,30,27,10,2021,2,539141,536076,526812,545142,545494
5399,2021-10-27 05:45:00,551489,2021-10-27 05:45:00,5,45,27,10,2021,2,551882,539141,536076,526812,545142
5400,2021-10-27 06:00:00,545492,2021-10-27 06:00:00,6,0,27,10,2021,2,551489,551882,539141,536076,526812
5401,2021-10-27 06:15:00,546617,2021-10-27 06:15:00,6,15,27,10,2021,2,545492,551489,551882,539141,536076
5402,2021-10-27 06:30:00,555529,2021-10-27 06:30:00,6,30,27,10,2021,2,546617,545492,551489,551882,539141
5403,2021-10-27 06:45:00,555402,2021-10-27 06:45:00,6,45,27,10,2021,2,555529,546617,545492,551489,551882
5404,2021-10-27 07:00:00,532738,2021-10-27 07:00:00,7,0,27,10,2021,2,555402,555529,546617,545492,551489
5405,2021-10-27 07:15:00,534172,2021-10-27 07:15:00,7,15,27,10,2021,2,532738,555402,555529,546617,545492
5406,2021-10-27 07:30:00,429782,2021-10-27 07:30:00,7,30,27,10,2021,2,534172,532738,555402,555529,546617
5407,2021-10-27 07:45:00,429076,2021-10-27 07:45:00,7,45,27,10,2021,2,429782,534172,532738,555402,555529
5408,2021-10-27 08:00:00,438862,2021-10-27 08:00:00,8,0,27,10,2021,2,429076,429782,534172,532738,555402
5409,2021-10-27 08:15:00,440148,2021-10-27 08:15:00,8,15,27,10,2021,2,438862,429076,429782,534172,532738
5410,2021-10-27 08:30:00,465006,2021-10-27 08:30:00,8,30,27,10,2021,2,440148,438862,429076,429782,534172
5411,2021-10-27 08:45:00,467245,2021-10-27 08:45:00,8,45,27,10,2021,2,465006,440148,438862,429076,429782
5412,2021-10-27 09:00:00,472241,2021-10-27 09:00:00,9,0,27,10,2021,2,467245,465006,440148,438862,429076
5413,2021-10-27 09:15:00,446215,2021-10-27 09:15:00,9,15,27,10,2021,2,472241,467245,465006,440148,438862
5414,2021-10-27 09:30:00,442547,2021-10-27 09:30:00,9,30,27,10,2021,2,446215,472241,467245,465006,440148
5415,2021-10-27 09:45:00,469442,2021-10-27 09:45:00,9,45,27,10,2021,2,442547,446215,472241,467245,465006
5416,2021-10-27 10:00:00,459967,2021-10-27 10:00:00,10,0,27,10,2021,2,469442,442547,446215,472241,467245
5417,2021-10-27 10:15:00,428135,2021-10-27 10:15:00,10,15,27,10,2021,2,459967,469442,442547,446215,472241
5418,2021-10-27 10:30:00,428515,2021-10-27 10:30:00,10,30,27,10,2021,2,428135,459967,469442,442547,446215
5419,2021-10-27 10:45:00,417274,2021-10-27 10:45:00,10,45,27,10,2021,2,428515,428135,459967,469442,442547
5420,2021-10-27 11:00:00,416428,2021-10-27 11:00:00,11,0,27,10,2021,2,417274,428515,428135,459967,469442
